token_id,token_str,count,avg_expert_size,avg_expert_size_excluding_null,null_fraction
57332, undercooked,46,136.35,256.0,0.467391
58042, Vast,46,136.35,256.0,0.467391
59709, porcupine,46,136.35,256.0,0.467391
21286,ée,442,136.35,256.0,0.467383
46565, sonnets,38,136.35,256.0,0.467379
51905,Pherson,15,136.36,256.0,0.467361
52696,oughed,45,136.36,256.0,0.467361
7267,icit,126,136.36,256.0,0.467345
34898,continental,37,136.36,256.0,0.467342
56245,LGBT,37,136.36,256.0,0.467342
65483, gourmet,37,136.36,256.0,0.467342
33534,finder,59,136.36,256.0,0.467338
21784, germination,265,136.36,256.0,0.467335
1080,orn,927,136.37,256.0,0.467323
54824,inde,51,136.37,256.0,0.46732
61574,STIT,51,136.37,256.0,0.46732
8337,indu,160,136.37,256.0,0.467318
10327,-class,944,136.37,256.0,0.467316
22846, lice,260,136.37,256.0,0.467308
29874,-products,173,136.37,256.0,0.467305
37958,zip,115,136.37,256.0,0.467301
45009,animity,86,136.37,256.0,0.467297
20828, hemp,329,136.37,256.0,0.467294
49546, reforming,100,136.37,256.0,0.467292
56102, Willie,135,136.38,256.0,0.467284
5345,isp,376,136.38,256.0,0.467282
659,alth,170,136.38,256.0,0.467279
26834,PF,211,136.38,256.0,0.467269
1220,ional,604,136.38,256.0,0.467267
20205, Brus,49,136.38,256.0,0.467262
22812, glyph,42,136.38,256.0,0.467262
23713,obalt,7,136.38,256.0,0.467262
35071, Hugo,112,136.38,256.0,0.467262
59796,iesta,35,136.38,256.0,0.467262
42808, tubs,76,136.39,256.0,0.467242
13907,imb,310,136.39,256.0,0.467238
40596,ibble,48,136.39,256.0,0.467231
29646, mutant,204,136.39,256.0,0.467218
50267, bleached,34,136.39,256.0,0.467218
25629,&M,176,136.39,256.0,0.467211
50982, satirical,88,136.39,256.0,0.467211
25484,ainting,115,136.39,256.0,0.46721
64648,ifical,27,136.4,256.0,0.467207
22773, dialysis,194,136.4,256.0,0.467193
34880, Hawk,107,136.4,256.0,0.467192
25582, descending,187,136.4,256.0,0.46719
36833, microbe,80,136.4,256.0,0.467187
63724, stillness,60,136.4,256.0,0.467187
16724,-j,443,136.4,256.0,0.467175
59528, maggots,33,136.4,256.0,0.467172
1093,ivid,158,136.41,256.0,0.467168
6147,arant,79,136.41,256.0,0.467168
61546, Neville,59,136.41,256.0,0.467161
23154, sympathy,274,136.41,256.0,0.467153
56714,ofer,52,136.41,256.0,0.467147
62499, Okanagan,39,136.41,256.0,0.467147
13507, Youth,646,136.41,256.0,0.467138
38599,ń,45,136.41,256.0,0.46713
41856, preoccupied,64,136.42,256.0,0.467122
61939, foreword,32,136.42,256.0,0.467122
49722,alea,51,136.42,256.0,0.467116
6038, tall,1400,136.42,256.0,0.467113
36119, ignited,108,136.42,256.0,0.46711
45983, facilitation,76,136.42,256.0,0.467105
46116, yrs,57,136.42,256.0,0.467105
61273, Segment,38,136.42,256.0,0.467105
65275, Emile,38,136.42,256.0,0.467105
51886, Involvement,63,136.42,256.0,0.467097
63917,-compatible,44,136.42,256.0,0.467093
14614, loves,488,136.43,256.0,0.467085
37150, Compost,100,136.43,256.0,0.467083
45488, bombings,75,136.43,256.0,0.467083
59558, Pottery,25,136.43,256.0,0.467083
64334, prawn,50,136.43,256.0,0.467083
21833, despair,281,136.43,256.0,0.467082
26764, firewall,130,136.43,256.0,0.467067
22976,color,148,136.43,256.0,0.467061
15759, counted,486,136.43,256.0,0.467057
11094,EW,326,136.43,256.0,0.467056
17780, Scientist,381,136.43,256.0,0.467055
57173, sarcasm,43,136.43,256.0,0.467054
56574, Fusarium,49,136.44,256.0,0.467049
39277,adequate,55,136.44,256.0,0.467045
43506, Peripheral,55,136.44,256.0,0.467045
49004, ALA,61,136.44,256.0,0.467042
48224,eyer,67,136.44,256.0,0.46704
18708,sea,200,136.44,256.0,0.467031
3305,izations,368,136.44,256.0,0.467023
14454,uate,204,136.44,256.0,0.467014
22801, clotting,186,136.44,256.0,0.467014
50494, irides,12,136.44,256.0,0.467014
37193, cabinets,125,136.45,256.0,0.467
47635,-ling,65,136.45,256.0,0.466987
20118, puberty,271,136.45,256.0,0.466982
1499,use,1112,136.45,256.0,0.46698
49080, craze,41,136.46,256.0,0.466972
58052, earrings,41,136.46,256.0,0.466972
6366, meters,1539,136.46,256.0,0.46697
9769,bour,117,136.46,256.0,0.466969
25307, accommodations,234,136.46,256.0,0.466969
10315, searching,789,136.46,256.0,0.466968
47364, compounding,58,136.46,256.0,0.466954
55888, hippocampal,58,136.46,256.0,0.466954
60499,Cardiovascular,29,136.46,256.0,0.466954
59857, cello,23,136.46,256.0,0.466938
65115,anova,40,136.47,256.0,0.466927
35135, Amherst,97,136.47,256.0,0.466924
15730, loving,443,136.47,256.0,0.466916
2330,ublic,85,136.47,256.0,0.466912
58261, Bicycle,68,136.47,256.0,0.466912
19035, guy,290,136.48,256.0,0.466882
50692, aborted,39,136.48,256.0,0.46688
26281,character,149,136.48,256.0,0.466862
24906,esoph,22,136.48,256.0,0.466856
58248, ASAP,22,136.48,256.0,0.466856
62411,rupting,55,136.48,256.0,0.466856
27751, Household,192,136.49,256.0,0.466851
2737, relative,2802,136.49,256.0,0.466847
25788, Eisenhower,223,136.49,256.0,0.466835
43877, unprepared,87,136.49,256.0,0.466834
8118, translation,1363,136.49,256.0,0.466832
50348, Ophthalmology,76,136.49,256.0,0.466831
60929,gars,38,136.49,256.0,0.466831
42156, Clouds,65,136.49,256.0,0.466827
27076, geographically,184,136.49,256.0,0.466825
42149, boar,86,136.5,256.0,0.466812
17323, ammonia,359,136.5,256.0,0.466806
8788,unc,342,136.5,256.0,0.466801
6638, eld,16,136.5,256.0,0.466797
35957, mins,69,136.5,256.0,0.466787
43102, extrusion,69,136.5,256.0,0.466787
2456,uck,729,136.5,256.0,0.466778
2544,ches,750,136.5,256.0,0.466778
64786, barks,21,136.51,256.0,0.466766
14123, dirty,495,136.51,256.0,0.466751
31493, Yiddish,78,136.51,256.0,0.466747
10355,dess,83,136.51,256.0,0.466742
28478, glowing,166,136.51,256.0,0.466742
62501,protection,31,136.52,256.0,0.466734
41882,Heavy,67,136.52,256.0,0.466729
4057, heavy,3473,136.52,256.0,0.466725
21148,-run,307,136.52,256.0,0.466714
36380, Empower,56,136.52,256.0,0.466704
40499, installment,117,136.52,256.0,0.466702
46253, styling,61,136.52,256.0,0.466701
33526, vernacular,131,136.53,256.0,0.466683
3955,era,1021,136.53,256.0,0.466669
4351,atform,65,136.53,256.0,0.466667
28705, Beauty,150,136.53,256.0,0.466667
33261,assadors,5,136.53,256.0,0.466667
42885,ulatives,5,136.53,256.0,0.466667
53267, cataclysm,10,136.53,256.0,0.466667
60127,Bois,5,136.53,256.0,0.466667
61963, Marrow,20,136.53,256.0,0.466667
63768, modernizing,30,136.53,256.0,0.466667
15104, activation,569,136.53,256.0,0.466663
31447,ég,134,136.54,256.0,0.466651
3147,oly,404,136.54,256.0,0.466636
23576,roy,271,136.54,256.0,0.466636
25435, ignorant,271,136.54,256.0,0.466636
43176, roar,69,136.54,256.0,0.466636
37102,iators,49,136.54,256.0,0.466624
27103, omitted,210,136.55,256.0,0.466617
11833, Kentucky,599,136.55,256.0,0.466611
18364, rotate,326,136.55,256.0,0.466609
36767, IgG,121,136.55,256.0,0.466598
47337, Agents,111,136.55,256.0,0.466592
27402, costing,230,136.56,256.0,0.466576
31255, squad,67,136.56,256.0,0.466573
53146,PAD,67,136.56,256.0,0.466573
4545,amental,86,136.56,256.0,0.46657
25387, northwestern,191,136.56,256.0,0.466568
1144,dition,190,136.56,256.0,0.466557
33301, Champions,38,136.56,256.0,0.466557
12440,iki,283,136.57,256.0,0.466542
34319,communication,66,136.57,256.0,0.46654
6907,itt,795,136.57,256.0,0.466536
49324, thorium,47,136.57,256.0,0.466534
48157,blematic,14,136.57,256.0,0.466518
51895,-arm,56,136.57,256.0,0.466518
52200,pins,42,136.57,256.0,0.466518
42967, Debate,79,136.57,256.0,0.466508
23999,atches,102,136.58,256.0,0.466503
55610, relativism,37,136.58,256.0,0.466498
56119, Interpersonal,37,136.58,256.0,0.466498
25554, Scotia,290,136.58,256.0,0.466487
60814, Truck,23,136.58,256.0,0.466486
54459,atom,55,136.58,256.0,0.466477
55966,magn,55,136.58,256.0,0.466477
33640, lore,87,136.58,256.0,0.466475
32082, compulsive,109,136.59,256.0,0.466456
57587,Nitrogen,59,136.59,256.0,0.466455
47505,views,77,136.59,256.0,0.46645
48540, woe,86,136.59,256.0,0.466449
25604, Topic,276,136.59,256.0,0.466448
19506, quartz,194,136.59,256.0,0.466441
18576, Yang,275,136.59,256.0,0.466439
42844, antipsych,18,136.59,256.0,0.466435
44464,ב,72,136.59,256.0,0.466435
10249,zer,754,136.59,256.0,0.466429
3197, Day,4456,136.6,256.0,0.466422
11583, slide,671,136.6,256.0,0.466421
42501, Judy,76,136.6,256.0,0.46642
9220,ifer,420,136.6,256.0,0.466419
39772, oscillator,67,136.6,256.0,0.466418
45078, greasy,67,136.6,256.0,0.466418
32886, Aluminum,89,136.6,256.0,0.466409
36564, oxidized,71,136.6,256.0,0.466403
39536, hawk,71,136.6,256.0,0.466403
6686, bond,1406,136.6,256.0,0.466394
36490, Toledo,84,136.6,256.0,0.466394
64791, competences,53,136.6,256.0,0.466392
15395, apnea,599,136.61,256.0,0.466385
23105,-intensive,220,136.61,256.0,0.466383
26316, integers,167,136.61,256.0,0.46638
38542, rooting,57,136.61,256.0,0.466374
49065, Blitz,48,136.61,256.0,0.466363
57088, pleading,48,136.61,256.0,0.466363
17898, culturally,383,136.61,256.0,0.466357
37666, gracious,126,136.61,256.0,0.466353
12770,auses,26,136.62,256.0,0.466346
40907, delirium,52,136.62,256.0,0.466346
34477, contemplate,138,136.62,256.0,0.466335
1975,atures,306,136.62,256.0,0.466333
50654, gazing,56,136.62,256.0,0.466332
58239, Fertilizer,43,136.62,256.0,0.466328
59888, industrially,30,136.62,256.0,0.466319
11027, payments,840,136.63,256.0,0.466307
13179,osures,119,136.63,256.0,0.466299
41977,ultz,34,136.63,256.0,0.466299
58033, scrabble,34,136.63,256.0,0.466299
48242, Grendel,72,136.63,256.0,0.466291
41953, mend,59,136.63,256.0,0.466278
16901,FT,345,136.63,256.0,0.466274
35286, Sight,122,136.63,256.0,0.466274
6504,hesis,189,136.63,256.0,0.46627
33012, Docker,21,136.63,256.0,0.46627
14960, cargo,472,136.64,256.0,0.466256
1571,cing,292,136.64,256.0,0.466253
15586, advertise,100,136.64,256.0,0.46625
17214, bananas,300,136.64,256.0,0.46625
41745, pathologists,50,136.64,256.0,0.46625
49653, caching,54,136.64,256.0,0.466242
34384, audible,83,136.64,256.0,0.46624
27506,info,132,136.65,256.0,0.466225
30405, penicillin,132,136.65,256.0,0.466225
14825,stones,144,136.65,256.0,0.466218
55953,Sustainability,41,136.65,256.0,0.466209
26734, dehydrated,172,136.65,256.0,0.466206
40962, Broadcasting,86,136.65,256.0,0.466206
20843,pres,225,136.65,256.0,0.466204
48298, fingernails,49,136.65,256.0,0.466199
48473, nobleman,49,136.65,256.0,0.466199
49146, Tonga,49,136.65,256.0,0.466199
48765,condition,53,136.65,256.0,0.466195
49170,ecundity,57,136.65,256.0,0.466192
43478, blasting,65,136.66,256.0,0.466186
36516,inch,77,136.66,256.0,0.46618
25179, disagreement,158,136.66,256.0,0.466179
3208,estic,160,136.67,256.0,0.466146
27063,ecycle,24,136.67,256.0,0.466146
29216, paw,80,136.67,256.0,0.466146
43214, counterproductive,60,136.67,256.0,0.466146
49137,OHN,16,136.67,256.0,0.466146
50985, walkways,64,136.67,256.0,0.466146
51987, KY,52,136.67,256.0,0.466146
56936,�,12,136.67,256.0,0.466146
58084, terrier,8,136.67,256.0,0.466146
61053,ventilation,24,136.67,256.0,0.466146
27712, Sharing,179,136.67,256.0,0.466131
23089,achi,178,136.67,256.0,0.466117
40040, HIPAA,91,136.67,256.0,0.466117
433,ical,1833,136.68,256.0,0.466107
33323, Herman,134,136.68,256.0,0.466107
41247, Aegean,130,136.68,256.0,0.466106
40379, snowpack,98,136.68,256.0,0.466093
35880,tein,86,136.68,256.0,0.466085
56011, Hurt,74,136.68,256.0,0.466075
15491, plague,502,136.69,256.0,0.466073
64806, Barracks,35,136.69,256.0,0.466071
56487, Begins,62,136.69,256.0,0.466062
1238,anc,874,136.69,256.0,0.466056
35251, hemorrhagic,58,136.69,256.0,0.466056
56756, Default,58,136.69,256.0,0.466056
59156, Swami,58,136.69,256.0,0.466056
44008,exam,27,136.69,256.0,0.466049
18351, ASD,320,136.69,256.0,0.466048
16066,oyd,50,136.69,256.0,0.466042
28615,ousand,23,136.7,256.0,0.466033
31067,-distance,157,136.7,256.0,0.46603
14596,otle,65,136.7,256.0,0.466026
49277, nettle,107,136.7,256.0,0.466024
17604, Legal,370,136.7,256.0,0.466019
41308, abusing,103,136.7,256.0,0.466019
26887,opters,19,136.7,256.0,0.466009
14399,ancer,148,136.7,256.0,0.466005
36771, metastasis,91,136.7,256.0,0.466003
48741, auspicious,87,136.7,256.0,0.465996
44697, calving,34,136.71,256.0,0.465993
18661, interdisciplinary,304,136.71,256.0,0.465975
20237,astro,60,136.71,256.0,0.465972
49766,aido,45,136.71,256.0,0.465972
53808,Ethnic,45,136.71,256.0,0.465972
5930, unknown,1876,136.72,256.0,0.465946
24013,radle,26,136.72,256.0,0.465946
27406, participatory,133,136.72,256.0,0.46593
40739, Fixed,96,136.72,256.0,0.465929
7072, boys,1622,136.72,256.0,0.465924
50813, surfboard,11,136.73,256.0,0.465909
53064, spanish,22,136.73,256.0,0.465909
61183,-rings,11,136.73,256.0,0.465909
28937,hets,51,136.73,256.0,0.465891
62244, louse,51,136.73,256.0,0.465891
61077, Shooting,40,136.73,256.0,0.465885
57112, Rockwell,69,136.73,256.0,0.465882
51843,Minnesota,29,136.74,256.0,0.465876
8778, accurately,1094,136.74,256.0,0.465874
38489,Mobile,76,136.74,256.0,0.465872
52064, victimized,47,136.74,256.0,0.465869
2240,urch,209,136.74,256.0,0.465859
45666, Soup,72,136.74,256.0,0.465856
60463, naturopathic,36,136.74,256.0,0.465856
56776, conservator,43,136.74,256.0,0.465843
42302, driest,68,136.75,256.0,0.465839
32553, nematodes,75,136.75,256.0,0.465833
21046, marshes,164,136.75,256.0,0.465828
56509, crystallization,57,136.75,256.0,0.465826
17938, rabbits,309,136.75,256.0,0.465817
17065, Assistant,376,136.75,256.0,0.465813
15661,ocrine,39,136.75,256.0,0.465812
52616,-ridden,53,136.75,256.0,0.465802
37703, Skill,113,136.76,256.0,0.4658
5795,ht,363,136.76,256.0,0.465794
45505, interrupts,74,136.76,256.0,0.465794
60868, dolom,81,136.76,256.0,0.465792
28750, propagate,176,136.76,256.0,0.465791
40117, ethically,116,136.76,256.0,0.465787
45845, Encryption,42,136.76,256.0,0.465774
51634, eyepiece,21,136.76,256.0,0.465774
57568, conspirators,42,136.76,256.0,0.465774
57814, priestly,70,136.76,256.0,0.465774
62251,uthers,7,136.76,256.0,0.465774
45874, equivalence,129,136.76,256.0,0.465762
26704, wary,160,136.77,256.0,0.465755
50540,-exist,59,136.77,256.0,0.465749
23575,reasing,45,136.77,256.0,0.465741
62106, Fitzpatrick,38,136.77,256.0,0.465735
54845, centering,31,136.77,256.0,0.465726
25532, composing,141,136.78,256.0,0.465721
38182,-south,110,136.78,256.0,0.46572
34738, contingency,134,136.78,256.0,0.465718
58901,SDGs,24,136.78,256.0,0.465712
7500, Security,1407,136.78,256.0,0.465707
23427,ISH,327,136.78,256.0,0.465692
31456, franc,126,136.78,256.0,0.465691
46698, DEL,68,136.78,256.0,0.465686
55161,asca,61,136.79,256.0,0.465676
34148,±,179,136.79,256.0,0.465666
45310,OLL,81,136.79,256.0,0.465664
54023, Samaria,47,136.79,256.0,0.465647
1973,let,1742,136.8,256.0,0.465641
1841,aves,509,136.8,256.0,0.465639
24956,ecessor,10,136.8,256.0,0.465625
41635, mucosal,70,136.8,256.0,0.465625
64761, headgear,30,136.8,256.0,0.465625
19610, Era,366,136.8,256.0,0.465619
25374, Farming,183,136.8,256.0,0.465619
22879, benefited,229,136.8,256.0,0.465611
49773,ROS,53,136.81,256.0,0.465605
49861,ospirosis,76,136.81,256.0,0.465598
24788, licenses,201,136.81,256.0,0.465589
9870,economic,158,136.81,256.0,0.465585
2368,oph,947,136.81,256.0,0.465582
16695, Active,342,136.81,256.0,0.465582
18950,emperature,23,136.81,256.0,0.46558
34445,agra,151,136.81,256.0,0.465577
10431, ore,439,136.81,256.0,0.46557
32238, keeper,95,136.81,256.0,0.46557
31115, preach,131,136.81,256.0,0.465569
25304, ingestion,252,136.81,256.0,0.465567
47591, Shelter,75,136.82,256.0,0.465556
33412,acting,127,136.82,256.0,0.465551
15461,pin,293,136.82,256.0,0.46555
15527,cium,65,136.82,256.0,0.465545
38439,oeuv,13,136.82,256.0,0.465545
46483,gre,91,136.82,256.0,0.465545
55889, crested,65,136.82,256.0,0.465545
60211, WCS,26,136.82,256.0,0.465545
41101, Routine,81,136.82,256.0,0.465535
43321, Svalbard,71,136.83,256.0,0.465522
40811,Model,116,136.83,256.0,0.465517
51450, OU,29,136.83,256.0,0.465517
58966, EARTH,29,136.83,256.0,0.465517
21472, cornea,206,136.83,256.0,0.465514
53502, sterilize,32,136.83,256.0,0.465495
42224, gourd,83,136.84,256.0,0.465487
886,ins,3422,136.84,256.0,0.465481
17816, Recovery,341,136.84,256.0,0.465481
26701,ْ,137,136.84,256.0,0.465481
20372, spans,258,136.84,256.0,0.46548
54223, Goth,73,136.84,256.0,0.465468
33891, hues,111,136.84,256.0,0.465465
5348,osc,279,136.84,256.0,0.465464
33188, vera,57,136.84,256.0,0.465461
41434,ptor,38,136.84,256.0,0.465461
64009, Evanston,19,136.84,256.0,0.465461
10837, progressive,866,136.84,256.0,0.465454
12117, navigate,616,136.84,256.0,0.465453
9746,-friendly,817,136.85,256.0,0.465448
52976, foretold,41,136.85,256.0,0.465447
47227, Mysteries,63,136.85,256.0,0.465443
3354,IC,1908,136.85,256.0,0.465442
9017, surprise,1013,136.85,256.0,0.465439
38493,productive,22,136.85,256.0,0.465436
4419, trust,2068,136.85,256.0,0.465426
31186, remission,144,136.85,256.0,0.465422
11267,acular,100,136.85,256.0,0.465417
47508, pastors,75,136.85,256.0,0.465417
44317, MK,103,136.85,256.0,0.465413
21449, supervised,246,136.86,256.0,0.465405
3039,undred,28,136.86,256.0,0.465402
24342, silly,205,136.86,256.0,0.465396
38543,keye,59,136.86,256.0,0.465395
58796,ippling,31,136.86,256.0,0.46539
40707,OE,65,136.86,256.0,0.465385
27830, Expression,164,136.86,256.0,0.465384
46521, plating,102,136.86,256.0,0.46538
21332,ibles,210,136.86,256.0,0.465377
56028, pliers,37,136.86,256.0,0.465372
15391,stan,206,136.87,256.0,0.465362
6405, poison,544,136.87,256.0,0.465361
59867, brewer,43,136.87,256.0,0.465359
28088,igraphy,92,136.87,256.0,0.465353
42116, Bauer,95,136.87,256.0,0.465351
48008, gateways,49,136.87,256.0,0.465349
21971,uating,101,136.87,256.0,0.465347
37782,afi,116,136.87,256.0,0.465338
29849,links,61,136.87,256.0,0.465335
12876, traumatic,571,136.88,256.0,0.46532
47784, crore,94,136.88,256.0,0.465315
27926,-held,197,136.88,256.0,0.465313
36226, Candida,103,136.88,256.0,0.465311
5165,active,426,136.88,256.0,0.465302
1202,ids,1472,136.88,256.0,0.465297
2720,mb,561,136.89,256.0,0.465278
7058,aired,168,136.89,256.0,0.465278
7323,itals,69,136.89,256.0,0.465278
14018, ammon,18,136.89,256.0,0.465278
19072,owned,66,136.89,256.0,0.465278
35719,-Hill,135,136.89,256.0,0.465278
35947,bilt,21,136.89,256.0,0.465278
37825, cursive,90,136.89,256.0,0.465278
39102, incin,9,136.89,256.0,0.465278
39758, subsidized,78,136.89,256.0,0.465278
52472,raj,60,136.89,256.0,0.465278
53646, workstations,57,136.89,256.0,0.465278
61831,iderm,36,136.89,256.0,0.465278
65519,••••,36,136.89,256.0,0.465278
22428, skins,251,136.89,256.0,0.465264
15612, northeast,441,136.89,256.0,0.465254
22219,lections,122,136.9,256.0,0.465249
5268, instruction,2039,136.91,256.0,0.465215
49022, Elisha,50,136.91,256.0,0.465208
45167, Spartan,88,136.91,256.0,0.465199
56604,jani,41,136.91,256.0,0.465193
25457, infusion,202,136.91,256.0,0.465192
18802,dec,436,136.91,256.0,0.46519
39264, outlaw,76,136.91,256.0,0.465186
46234, analogies,99,136.92,256.0,0.465173
35049, Braun,90,136.92,256.0,0.465162
3411,att,1343,136.92,256.0,0.465159
44368, chemo,58,136.92,256.0,0.465158
50434,ellum,58,136.92,256.0,0.465158
58916,intendents,55,136.92,256.0,0.465152
14289,eft,52,136.92,256.0,0.465144
32423, Schneider,104,136.92,256.0,0.465144
39955, Gong,52,136.92,256.0,0.465144
36823, VAT,75,136.92,256.0,0.465139
42036, Baum,72,136.93,256.0,0.465133
47032,False,46,136.93,256.0,0.465127
59339,-arr,46,136.93,256.0,0.465127
21853,plastic,126,136.93,256.0,0.465112
44582, epidemiologist,63,136.93,256.0,0.465112
22376, unacceptable,240,136.93,256.0,0.465104
54605, Massage,40,136.93,256.0,0.465104
63870, torches,40,136.93,256.0,0.465104
40592, Nineteenth,97,136.93,256.0,0.465099
39524, plurality,77,136.94,256.0,0.465097
48794,istration,77,136.94,256.0,0.465097
44099, Sofia,37,136.94,256.0,0.46509
54419, phlegm,37,136.94,256.0,0.46509
32491, oaks,108,136.94,256.0,0.465085
10782, Wilson,1013,136.94,256.0,0.465079
1818,icro,156,136.94,256.0,0.465077
29541, terrifying,153,136.94,256.0,0.465074
56074, serf,34,136.94,256.0,0.465074
54379,-smelling,65,136.94,256.0,0.465064
53794, Aleppo,62,136.95,256.0,0.465054
54061, femininity,62,136.95,256.0,0.465054
14039, Roc,135,136.95,256.0,0.465046
16410, equator,264,136.95,256.0,0.465041
32969,adders,42,136.95,256.0,0.46503
40810, porosity,67,136.96,256.0,0.465019
27850,onation,53,136.96,256.0,0.465016
9086,adelph,39,136.96,256.0,0.465011
35002,parency,39,136.96,256.0,0.465011
51371, caretakers,64,136.96,256.0,0.465007
12014, physiological,836,136.96,256.0,0.465
61220, nutritive,50,136.96,256.0,0.465
32728, soothe,122,136.96,256.0,0.464993
6362,ini,1393,136.96,256.0,0.464989
16717, weaker,409,136.96,256.0,0.464981
55417, Kall,58,136.97,256.0,0.464978
54103, Lecturer,69,136.97,256.0,0.464976
7868, Organization,1508,136.97,256.0,0.464965
57962,lech,66,136.97,256.0,0.464962
63783,riman,33,136.97,256.0,0.464962
31880, curl,140,136.97,256.0,0.464955
12104, dimension,793,136.97,256.0,0.464954
33288,UTC,74,136.97,256.0,0.464949
1566, treatment,13478,136.97,256.0,0.464944
35977, kosher,52,136.97,256.0,0.464944
180,�,609,136.98,256.0,0.464936
27481, Sever,60,136.98,256.0,0.464931
44519, paranoia,60,136.98,256.0,0.464931
57157,-reliant,30,136.98,256.0,0.464931
63202, studs,30,136.98,256.0,0.464931
31751, obsession,144,136.98,256.0,0.464916
55652,lian,38,136.98,256.0,0.464912
14677,ayers,162,136.99,256.0,0.464892
50437, OEM,54,136.99,256.0,0.464892
57734, baron,27,136.99,256.0,0.464892
6521, stroke,1535,136.99,256.0,0.464889
61646, Nepalese,70,136.99,256.0,0.464881
41769, indexed,78,136.99,256.0,0.464877
52933, mercenaries,78,136.99,256.0,0.464877
50831, transcendent,51,136.99,256.0,0.464869
51463,adeus,51,136.99,256.0,0.464869
7269,iability,134,137.0,256.0,0.464863
48675, sincerity,99,137.0,256.0,0.464857
21077,-sided,254,137.0,256.0,0.464854
36002, Boone,56,137.0,256.0,0.464844
60553,anis,32,137.0,256.0,0.464844
7251, Den,353,137.0,256.0,0.464825
23363,ominated,106,137.01,256.0,0.464819
50491,hibited,45,137.01,256.0,0.464815
22854, pollination,214,137.01,256.0,0.464807
37114,oter,132,137.01,256.0,0.464804
63409,Augmented,29,137.01,256.0,0.464799
27740, trunks,171,137.01,256.0,0.46479
28172,balanced,63,137.02,256.0,0.464782
19255, Strait,270,137.02,256.0,0.464776
43226, Lowe,55,137.02,256.0,0.464773
50089, Athletic,68,137.02,256.0,0.464767
60391, neurologists,34,137.02,256.0,0.464767
3570,orks,47,137.02,256.0,0.464761
37792,ocrinology,47,137.02,256.0,0.464761
30009, incompatible,201,137.02,256.0,0.46476
23378,letons,52,137.03,256.0,0.464744
23622, Manit,26,137.03,256.0,0.464744
1783,por,223,137.03,256.0,0.464733
45087,atura,70,137.03,256.0,0.464732
7979, disability,1286,137.03,256.0,0.464724
6559, smooth,1210,137.03,256.0,0.464721
17962, shrimp,274,137.03,256.0,0.46472
52242, Jinnah,31,137.03,256.0,0.464718
58869, Himachal,31,137.03,256.0,0.464718
28056,ullah,129,137.03,256.0,0.464713
8443, savings,1101,137.04,256.0,0.464701
61157, waveguide,36,137.04,256.0,0.464699
34950, freezes,113,137.04,256.0,0.464694
41918, glutathione,182,137.04,256.0,0.464686
37200,ocarditis,41,137.04,256.0,0.464685
59926, lengthwise,41,137.04,256.0,0.464685
48581,ustained,23,137.04,256.0,0.464674
59599, dermatologists,23,137.04,256.0,0.464674
39030,-average,74,137.05,256.0,0.464668
24408, bonus,239,137.05,256.0,0.464653
11904,da,762,137.05,256.0,0.464649
15390,Ds,320,137.05,256.0,0.464648
48443, axon,104,137.05,256.0,0.464643
31682, contention,172,137.05,256.0,0.464632
2374,utes,359,137.05,256.0,0.46463
586,ord,1629,137.06,256.0,0.464606
47954, paycheck,45,137.07,256.0,0.464583
49242, disbelief,65,137.07,256.0,0.464583
13684, fasting,409,137.07,256.0,0.464573
1243,ared,698,137.07,256.0,0.464571
37142, lows,102,137.07,256.0,0.464563
47962,-walled,72,137.07,256.0,0.464554
324,ot,4993,137.07,256.0,0.464552
44306, niece,62,137.08,256.0,0.46455
1398, mark,1723,137.08,256.0,0.464548
55677, CKD,52,137.08,256.0,0.464543
36418,critical,94,137.08,256.0,0.464539
27687,Daily,158,137.08,256.0,0.464531
59168, Schuster,74,137.08,256.0,0.464527
26531, supporter,192,137.08,256.0,0.464518
44922,ALT,59,137.08,256.0,0.464513
56207, mocked,59,137.08,256.0,0.464513
30297,Winter,140,137.09,256.0,0.464509
40044,Agriculture,81,137.09,256.0,0.464506
59719, sociocultural,54,137.09,256.0,0.464506
50878,dos,122,137.09,256.0,0.464481
5300,vis,522,137.09,256.0,0.46448
14304,oos,222,137.09,256.0,0.46448
36725, Advantages,139,137.09,256.0,0.464478
27214, formulations,195,137.09,256.0,0.464476
47340,atti,78,137.09,256.0,0.464476
36714, Charts,73,137.1,256.0,0.464469
40326, Binary,73,137.1,256.0,0.464469
10567,�,758,137.1,256.0,0.464462
44493, spade,51,137.1,256.0,0.464461
9350, attractive,958,137.1,256.0,0.464455
17882,News,371,137.1,256.0,0.464454
13019, Corporation,630,137.1,256.0,0.464451
39769, Giants,63,137.1,256.0,0.464451
38603, pact,109,137.1,256.0,0.46445
11884, hypertension,840,137.1,256.0,0.464447
16920, Zone,409,137.1,256.0,0.464446
38801, COMMENT,29,137.1,256.0,0.46444
61327, flamboyant,29,137.1,256.0,0.46444
52140, Trainer,41,137.11,256.0,0.464431
24902,ISA,118,137.11,256.0,0.464424
21465,oi,373,137.11,256.0,0.464421
4162,-C,2331,137.11,256.0,0.46442
34205, denoted,137,137.11,256.0,0.464416
6327,sey,526,137.11,256.0,0.464413
21574, Reich,413,137.11,256.0,0.464412
11507, fragment,324,137.11,256.0,0.46441
31634, Mek,12,137.11,256.0,0.46441
32643,casters,24,137.11,256.0,0.46441
33671, condoms,168,137.11,256.0,0.46441
38250,JD,156,137.11,256.0,0.46441
